id,word,explanation,due,memory_state,scheduled_days,last_review
513,泳ぎます,游泳（动词）,2025-11-22T05:29:39.810044+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-06-25T05:29:39.810044+00:00
514,遊びます,玩耍/游玩,2025-11-22T05:30:01.014845+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-06-25T05:30:01.014845+00:00
515,吸います,吸（烟/气等）,2025-11-22T05:33:15.516101+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-06-25T05:33:15.516101+00:00
516,切ります,切/剪,2025-11-22T05:33:38.526247+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-06-25T05:33:38.526247+00:00
517,大体,大致/大概/基本上,2025-11-22T05:33:48.887988+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-06-25T05:33:48.887988+00:00
518,とりあえず,暂且/总之,2025-11-22T05:28:40.490507+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-06-25T05:28:40.490507+00:00
519,どのぐらい,多少/多长时间,2025-11-22T05:33:02.029791+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-06-25T05:33:02.029791+00:00
520,どれぐらい,多少/多大程度,2025-11-22T05:33:34.871305+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-06-25T05:33:34.871305+00:00
521,二十九頭,助数词/大动物,2025-11-22T05:34:14.792379+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-06-25T05:34:14.792379+00:00
522,船便,海运/船运,2025-12-21T03:32:31.271647+00:00,"{""stability"": 172.51736, ""difficulty"": 2.1301212}",173,2025-07-01T03:32:31.271647+00:00
523,書類,文件/文档,2025-08-23T01:15:16.998766+00:00,"{""stability"": 61.13147, ""difficulty"": 5.2324963}",61,2025-06-23T01:15:16.998766+00:00
524,原稿,原稿/草稿,2025-12-21T03:40:40.698020+00:00,"{""stability"": 172.51736, ""difficulty"": 2.1301212}",173,2025-07-01T03:40:40.698020+00:00
525,記事,新闻/报道/文章,2025-12-21T03:40:43.788585+00:00,"{""stability"": 172.51736, ""difficulty"": 2.1301212}",173,2025-07-01T03:40:43.788585+00:00
526,メモ,笔记/记录,2025-12-21T03:40:18.157808+00:00,"{""stability"": 172.51736, ""difficulty"": 2.1301212}",173,2025-07-01T03:40:18.157808+00:00
527,駅前,车站前/车站广场,2025-12-21T03:41:25.144136+00:00,"{""stability"": 172.51736, ""difficulty"": 2.1301212}",173,2025-07-01T03:41:25.144136+00:00
528,橋,桥/桥梁,2025-12-21T03:42:15.740448+00:00,"{""stability"": 172.51736, ""difficulty"": 2.1301212}",173,2025-07-01T03:42:15.740448+00:00
529,角,拐角/角落,2025-12-21T03:33:08.853582+00:00,"{""stability"": 172.51736, ""difficulty"": 2.1301212}",173,2025-07-01T03:33:08.853582+00:00
530,交差点,十字路口/交叉口,2025-12-21T03:45:04.971153+00:00,"{""stability"": 172.51736, ""difficulty"": 2.1301212}",173,2025-07-01T03:45:04.971153+00:00
531,道,道路/路,2025-12-21T03:32:44.148838+00:00,"{""stability"": 172.51736, ""difficulty"": 2.1301212}",173,2025-07-01T03:32:44.148838+00:00
532,ドア,门/门扇,2025-09-07T03:38:43.170242+00:00,"{""stability"": 68.14484, ""difficulty"": 3.2245016}",68,2025-07-01T03:38:43.170242+00:00
533,電気,电/电灯/电力,2025-12-21T03:45:07.673646+00:00,"{""stability"": 172.51736, ""difficulty"": 2.1301212}",173,2025-07-01T03:45:07.673646+00:00
534,バーベキュー,烧烤/BBQ,2025-12-21T03:44:46.589487+00:00,"{""stability"": 172.51736, ""difficulty"": 2.1301212}",173,2025-07-01T03:44:46.589487+00:00
535,通ります,通过/穿过,2025-12-13T00:58:07.493923+00:00,"{""stability"": 165.19757, ""difficulty"": 2.1301212}",165,2025-07-01T00:58:07.493923+00:00
536,急ぎます,着急/赶快,2025-12-21T03:42:06.428171+00:00,"{""stability"": 172.51736, ""difficulty"": 2.1301212}",173,2025-07-01T03:42:06.428171+00:00
537,飛びます,飞/飞翔,2025-12-21T03:38:30.404740+00:00,"{""stability"": 172.51736, ""difficulty"": 2.1301212}",173,2025-07-01T03:38:30.404740+00:00
538,死にます,死/去世,2025-12-21T03:44:13.169542+00:00,"{""stability"": 172.51736, ""difficulty"": 2.1301212}",173,2025-07-01T03:44:13.169542+00:00
539,待ちます,等待/等候,2025-12-21T03:47:51.569403+00:00,"{""stability"": 172.51736, ""difficulty"": 2.1301212}",173,2025-07-01T03:47:51.569403+00:00
540,売ります,卖/出售,2025-12-21T03:34:51.787484+00:00,"{""stability"": 172.51736, ""difficulty"": 2.1301212}",173,2025-07-01T03:34:51.787484+00:00
541,話します,说/讲话,2025-12-21T03:49:09.529368+00:00,"{""stability"": 172.51736, ""difficulty"": 2.1301212}",173,2025-07-01T03:49:09.529368+00:00
542,渡ります,过/渡/通过,2025-12-21T03:49:06.313514+00:00,"{""stability"": 172.51736, ""difficulty"": 2.1301212}",173,2025-07-01T03:49:06.313514+00:00
543,下ろします,取下/卸下/取款,2025-12-21T03:44:36.904205+00:00,"{""stability"": 172.51736, ""difficulty"": 2.1301212}",173,2025-07-01T03:44:36.904205+00:00
544,選びます,选择/挑选,2025-12-21T03:42:09.736242+00:00,"{""stability"": 172.51736, ""difficulty"": 2.1301212}",173,2025-07-01T03:42:09.736242+00:00
545,消します,[他動1]消す/消除/关掉/擦掉,2025-12-21T03:41:39.687623+00:00,"{""stability"": 172.51736, ""difficulty"": 2.1301212}",173,2025-07-01T03:41:39.687623+00:00
546,歩きます,步行/走路,2025-12-21T03:47:41.715030+00:00,"{""stability"": 172.51736, ""difficulty"": 2.1301212}",173,2025-07-01T03:47:41.715030+00:00
547,曲がります,转弯/拐弯,2025-12-21T03:38:36.881815+00:00,"{""stability"": 172.51736, ""difficulty"": 2.1301212}",173,2025-07-01T03:38:36.881815+00:00
548,洗います,洗/清洗,2025-12-21T03:48:51.431621+00:00,"{""stability"": 172.51736, ""difficulty"": 2.1301212}",173,2025-07-01T03:48:51.431621+00:00
549,出ます,出去/出现,2025-12-21T03:44:58.241224+00:00,"{""stability"": 172.51736, ""difficulty"": 2.1301212}",173,2025-07-01T03:44:58.241224+00:00
550,出かけます,出门/外出,2025-12-21T03:38:57.846911+00:00,"{""stability"": 172.51736, ""difficulty"": 2.1301212}",173,2025-07-01T03:38:57.846911+00:00
551,開けます,[他動2]開ける/打开/开启,2025-12-21T03:39:28.012429+00:00,"{""stability"": 172.51736, ""difficulty"": 2.1301212}",173,2025-07-01T03:39:28.012429+00:00
552,過ぎます,经过/超过,2025-12-21T03:41:02.575408+00:00,"{""stability"": 172.51736, ""difficulty"": 2.1301212}",173,2025-07-01T03:41:02.575408+00:00
553,見せます,给看/展示,2025-12-21T03:35:15.267291+00:00,"{""stability"": 172.51736, ""difficulty"": 2.1301212}",173,2025-07-01T03:35:15.267291+00:00
554,つけます,打开（电器等）/附上,2025-09-25T03:48:05.639054+00:00,"{""stability"": 85.66313, ""difficulty"": 5.9715905}",86,2025-07-01T03:48:05.639054+00:00
555,降ります,下（车、雨等）,2025-12-21T03:35:06.696089+00:00,"{""stability"": 172.51736, ""difficulty"": 2.1301212}",173,2025-07-01T03:35:06.696089+00:00
556,買い物します,购物/买东西,2025-12-21T03:43:08.988612+00:00,"{""stability"": 172.51736, ""difficulty"": 2.1301212}",173,2025-07-01T03:43:08.988612+00:00
557,卒業します,毕业,2025-12-13T00:57:59.301624+00:00,"{""stability"": 165.19757, ""difficulty"": 2.1301212}",165,2025-07-01T00:57:59.301624+00:00
558,食事します,吃饭/用餐,2025-12-21T03:41:16.389164+00:00,"{""stability"": 172.51736, ""difficulty"": 2.1301212}",173,2025-07-01T03:41:16.389164+00:00
559,整理します,整理/收拾,2025-12-13T00:58:33.313171+00:00,"{""stability"": 165.19757, ""difficulty"": 2.1301212}",165,2025-07-01T00:58:33.313171+00:00
560,くらい,大约/左右/程度,2025-08-23T01:18:51.987068+00:00,"{""stability"": 61.13147, ""difficulty"": 5.2324963}",61,2025-06-23T01:18:51.987068+00:00
561,大変,很/非常/不得了,2025-12-21T03:48:38.853564+00:00,"{""stability"": 172.51736, ""difficulty"": 2.1301212}",173,2025-07-01T03:48:38.853564+00:00
562,なかなか,很/相当/不容易,2025-12-21T03:38:40.238912+00:00,"{""stability"": 172.51736, ""difficulty"": 2.1301212}",173,2025-07-01T03:38:40.238912+00:00
563,速達,特快/快递,2025-12-21T03:44:22.135017+00:00,"{""stability"": 172.51736, ""difficulty"": 2.1301212}",173,2025-07-01T03:44:22.135017+00:00
564,風邪,感冒/伤风,2025-12-06T03:48:35.078479+00:00,"{""stability"": 157.78712, ""difficulty"": 2.1301212}",158,2025-07-01T03:48:35.078479+00:00
565,禁煙,禁止吸烟,2025-12-06T03:35:33.860966+00:00,"{""stability"": 157.78712, ""difficulty"": 2.1301212}",158,2025-07-01T03:35:33.860966+00:00
566,市役所,市政府/市政厅,2025-12-06T03:32:58.968895+00:00,"{""stability"": 157.78712, ""difficulty"": 2.1301212}",158,2025-07-01T03:32:58.968895+00:00
567,携帯電話,手机/移动电话,2025-12-06T03:41:53.579274+00:00,"{""stability"": 157.78712, ""difficulty"": 2.1301212}",158,2025-07-01T03:41:53.579274+00:00
568,後で,稍后/以后,2025-12-06T03:32:46.929735+00:00,"{""stability"": 157.78712, ""difficulty"": 2.1301212}",158,2025-07-01T03:32:46.929735+00:00
569,打ち合わせ,商讨/碰头,2025-12-06T00:57:27.411799+00:00,"{""stability"": 157.78712, ""difficulty"": 2.1301212}",158,2025-07-01T00:57:27.411799+00:00
570,火,火/火焰,2025-12-06T03:35:25.854752+00:00,"{""stability"": 157.78712, ""difficulty"": 2.1301212}",158,2025-07-01T03:35:25.854752+00:00
571,気,气/气息/心情,2025-12-06T03:44:49.310139+00:00,"{""stability"": 157.78712, ""difficulty"": 2.1301212}",158,2025-07-01T03:44:49.310139+00:00
572,十分,十分钟/充分,2025-12-06T03:40:25.108370+00:00,"{""stability"": 157.78712, ""difficulty"": 2.1301212}",158,2025-07-01T03:40:25.108370+00:00
573,睡眠,睡眠/休息,2025-12-06T03:34:55.207411+00:00,"{""stability"": 157.78712, ""difficulty"": 2.1301212}",158,2025-07-01T03:34:55.207411+00:00
574,無理,勉强/不可能,2025-12-06T03:45:14.601729+00:00,"{""stability"": 157.78712, ""difficulty"": 2.1301212}",158,2025-07-01T03:45:14.601729+00:00
575,お風呂,浴室/洗澡,2025-12-06T03:35:44.694803+00:00,"{""stability"": 157.78712, ""difficulty"": 2.1301212}",158,2025-07-01T03:35:44.694803+00:00
576,立入禁止,禁止入内,2025-12-06T03:36:31.424386+00:00,"{""stability"": 157.78712, ""difficulty"": 2.1301212}",158,2025-07-01T03:36:31.424386+00:00
577,とります,拿取/拍摄,2025-12-06T03:42:23.184784+00:00,"{""stability"": 157.78712, ""difficulty"": 2.1301212}",158,2025-07-01T03:42:23.184784+00:00
578,歌います,唱歌,2025-12-06T03:39:10.982205+00:00,"{""stability"": 157.78712, ""difficulty"": 2.1301212}",158,2025-07-01T03:39:10.982205+00:00
579,伝えます,[他動2]伝える/传达/告诉,2025-12-06T03:41:34.586351+00:00,"{""stability"": 157.78712, ""difficulty"": 2.1301212}",158,2025-07-01T03:41:34.586351+00:00
580,乗ります,乘坐/骑,2025-12-06T03:40:47.513228+00:00,"{""stability"": 157.78712, ""difficulty"": 2.1301212}",158,2025-07-01T03:40:47.513228+00:00
581,使います,使用/利用,2025-12-06T00:57:47.375628+00:00,"{""stability"": 157.78712, ""difficulty"": 2.1301212}",158,2025-07-01T00:57:47.375628+00:00
582,申します,说/叫做（自谦语）,2025-08-12T03:40:52.530383+00:00,"{""stability"": 41.52888, ""difficulty"": 5.893747}",42,2025-07-01T03:40:52.530383+00:00
583,入ります,进入/加入,2025-12-06T03:42:12.783434+00:00,"{""stability"": 157.78712, ""difficulty"": 2.1301212}",158,2025-07-01T03:42:12.783434+00:00
584,座ります,坐下/就座,2025-12-06T03:45:12.323410+00:00,"{""stability"": 157.78712, ""difficulty"": 2.1301212}",158,2025-07-01T03:45:12.323410+00:00
585,止めます,停止/中止,2025-12-06T03:40:21.349179+00:00,"{""stability"": 157.78712, ""difficulty"": 2.1301212}",158,2025-07-01T03:40:21.349179+00:00
586,大丈夫,没关系/不要紧,2025-12-06T03:47:55.707424+00:00,"{""stability"": 157.78712, ""difficulty"": 2.1301212}",158,2025-07-01T03:47:55.707424+00:00
587,撮影禁止,禁止拍摄,2025-09-02T03:43:01.976398+00:00,"{""stability"": 63.218002, ""difficulty"": 3.2245016}",63,2025-07-01T03:43:01.976398+00:00
588,火気厳禁,严禁烟火,2025-12-06T03:40:36.562196+00:00,"{""stability"": 157.78712, ""difficulty"": 2.1301212}",158,2025-07-01T03:40:36.562196+00:00
589,操作,操作/运作,2025-08-21T05:54:12.126657+00:00,"{""stability"": 55.81928, ""difficulty"": 5.2324963}",56,2025-06-26T05:54:12.126657+00:00
590,機械,机械/机器,2025-12-08T06:50:08.885971+00:00,"{""stability"": 157.78712, ""difficulty"": 2.1301212}",158,2025-07-03T06:50:08.885971+00:00
591,営業部,营业部/销售部,2025-08-21T05:54:57.076721+00:00,"{""stability"": 55.81928, ""difficulty"": 5.2324963}",56,2025-06-26T05:54:57.076721+00:00
592,建築家,建筑师,2025-10-04T02:33:03.256071+00:00,"{""stability"": 75.05585, ""difficulty"": 5.8764567}",75,2025-07-21T02:33:03.256071+00:00
593,設計,设计/规划,2025-09-04T06:38:16.047114+00:00,"{""stability"": 63.218002, ""difficulty"": 3.2245016}",63,2025-07-03T06:38:16.047114+00:00
594,デザイン,设计/图案,2025-12-08T06:42:49.040079+00:00,"{""stability"": 157.78712, ""difficulty"": 2.1301212}",158,2025-07-03T06:42:49.040079+00:00
595,形,形状/形式,2025-08-01T00:36:30.029680+00:00,"{""stability"": 37.16495, ""difficulty"": 6.178248}",37,2025-06-25T00:36:30.029680+00:00
596,ネクタイ,领带,2025-12-08T06:37:14.984802+00:00,"{""stability"": 157.78712, ""difficulty"": 2.1301212}",158,2025-07-03T06:37:14.984802+00:00
597,財布,钱包,2025-12-08T06:48:12.443236+00:00,"{""stability"": 157.78712, ""difficulty"": 2.1301212}",158,2025-07-03T06:48:12.443236+00:00
598,布,布料/织物,2025-09-05T00:47:38.940083+00:00,"{""stability"": 60.353725, ""difficulty"": 7.336754}",60,2025-07-07T00:47:38.940083+00:00
599,緑,,2025-12-08T06:48:37.909622+00:00,"{""stability"": 157.78712, ""difficulty"": 2.1301212}",158,2025-07-03T06:48:37.909622+00:00
600,足,脚/足部,2025-12-08T06:42:19.193766+00:00,"{""stability"": 157.78712, ""difficulty"": 2.1301212}",158,2025-07-03T06:42:19.193766+00:00
601,指,手指/指头,2025-12-08T06:41:39.450389+00:00,"{""stability"": 157.78712, ""difficulty"": 2.1301212}",158,2025-07-03T06:41:39.450389+00:00
602,目,眼睛/视线,2025-12-08T06:41:49.307124+00:00,"{""stability"": 157.78712, ""difficulty"": 2.1301212}",158,2025-07-03T06:41:49.307124+00:00
603,顔,脸/面容,2025-08-21T05:55:04.518955+00:00,"{""stability"": 55.81928, ""difficulty"": 5.2324963}",56,2025-06-26T05:55:04.518955+00:00
604,頭,头/脑袋,2025-09-04T06:44:14.673441+00:00,"{""stability"": 63.218002, ""difficulty"": 3.2245016}",63,2025-07-03T06:44:14.673441+00:00
605,違い,不同/差异,2025-09-04T06:49:58.196187+00:00,"{""stability"": 63.218002, ""difficulty"": 3.2245016}",63,2025-07-03T06:49:58.196187+00:00
606,問題,问题/疑问,2025-12-08T06:48:09.502204+00:00,"{""stability"": 157.78712, ""difficulty"": 2.1301212}",158,2025-07-03T06:48:09.502204+00:00
607,広告,广告/宣传,2025-12-08T06:42:30.315425+00:00,"{""stability"": 157.78712, ""difficulty"": 2.1301212}",158,2025-07-03T06:42:30.315425+00:00
608,展示場,展示场/展览馆,2025-10-07T05:29:58.917694+00:00,"{""stability"": 83.39886, ""difficulty"": 4.5050673}",83,2025-07-16T05:29:58.917694+00:00
609,入場料,入场费/门票,2025-12-18T02:32:16.516734+00:00,"{""stability"": 150.24512, ""difficulty"": 5.2182255}",150,2025-07-21T02:32:16.516734+00:00
610,サービス,服务/招待,2025-12-08T06:42:42.147837+00:00,"{""stability"": 157.78712, ""difficulty"": 2.1301212}",158,2025-07-03T06:42:42.147837+00:00
611,天井,天花板/顶棚,2025-12-08T06:38:19.809199+00:00,"{""stability"": 157.78712, ""difficulty"": 2.1301212}",158,2025-07-03T06:38:19.809199+00:00
612,警備,警备/保安,2025-12-08T06:50:11.228934+00:00,"{""stability"": 157.78712, ""difficulty"": 2.1301212}",158,2025-07-03T06:50:11.228934+00:00
613,横,,2025-12-08T06:48:03.501447+00:00,"{""stability"": 157.78712, ""difficulty"": 2.1301212}",158,2025-07-03T06:48:03.501447+00:00
614,縦,,2026-03-22T05:19:24.951689+00:00,"{""stability"": 234.38756, ""difficulty"": 4.625697}",234,2025-07-31T05:19:24.951689+00:00
615,鹿,,2025-09-10T02:16:33.386321+00:00,"{""stability"": 67.66449, ""difficulty"": 5.8714223}",68,2025-07-04T02:16:33.386321+00:00
616,持ちます,拿/持有,2025-12-08T06:44:56.051137+00:00,"{""stability"": 157.78712, ""difficulty"": 2.1301212}",158,2025-07-03T06:44:56.051137+00:00
617,知ります,知道/了解,2025-12-08T06:43:03.190449+00:00,"{""stability"": 157.78712, ""difficulty"": 2.1301212}",158,2025-07-03T06:43:03.190449+00:00
618,直します,修理/改正,2025-12-08T06:38:43.953032+00:00,"{""stability"": 157.78712, ""difficulty"": 2.1301212}",158,2025-07-03T06:38:43.953032+00:00
619,片付けます,整理/收拾,2025-08-06T06:41:11.100341+00:00,"{""stability"": 33.550266, ""difficulty"": 6.6864276}",34,2025-07-03T06:41:11.100341+00:00
620,明るい,明亮的/开朗的,2026-01-30T05:35:15.430986+00:00,"{""stability"": 198.0218, ""difficulty"": 3.6184807}",198,2025-07-16T05:35:15.430986+00:00
621,長い,长的/久的,2025-12-08T06:48:06.083148+00:00,"{""stability"": 157.78712, ""difficulty"": 2.1301212}",158,2025-07-03T06:48:06.083148+00:00
622,短い,短的/短暂的,2025-10-04T02:27:50.481748+00:00,"{""stability"": 75.05585, ""difficulty"": 5.8764567}",75,2025-07-21T02:27:50.481748+00:00
623,軽い,轻的/轻松的,2025-12-08T06:48:28.670619+00:00,"{""stability"": 157.78712, ""difficulty"": 2.1301212}",158,2025-07-03T06:48:28.670619+00:00
624,優しい,温柔的/亲切的,2025-12-08T06:48:32.824200+00:00,"{""stability"": 157.78712, ""difficulty"": 2.1301212}",158,2025-07-03T06:48:32.824200+00:00
625,細い,细的/瘦的,2025-08-05T00:55:15.708790+00:00,"{""stability"": 28.948719, ""difficulty"": 7.7042246}",29,2025-07-07T00:55:15.708790+00:00
626,太い,粗的/胖的,2025-12-08T06:41:43.858054+00:00,"{""stability"": 157.78712, ""difficulty"": 2.1301212}",158,2025-07-03T06:41:43.858054+00:00
627,ユニーク,独特的/唯一的,2026-01-30T05:34:18.473361+00:00,"{""stability"": 198.0218, ""difficulty"": 3.6184807}",198,2025-07-16T05:34:18.473361+00:00
628,派手,华丽的/显眼的,2025-08-21T05:55:15.421820+00:00,"{""stability"": 55.81928, ""difficulty"": 5.2324963}",56,2025-06-26T05:55:15.421820+00:00
629,地味,朴素的/低调的,2025-09-21T03:45:18.436324+00:00,"{""stability"": 82.011856, ""difficulty"": 4.5000334}",82,2025-07-01T03:45:18.436324+00:00
630,厳重,严格的/严密的,2025-08-21T05:54:43.377329+00:00,"{""stability"": 55.81928, ""difficulty"": 5.2324963}",56,2025-06-26T05:54:43.377329+00:00
631,安全,安全的/可靠的,2025-12-08T06:42:38.354469+00:00,"{""stability"": 157.78712, ""difficulty"": 2.1301212}",158,2025-07-03T06:42:38.354469+00:00
632,まじめ,认真的/诚实的,2025-12-08T06:45:05.886067+00:00,"{""stability"": 157.78712, ""difficulty"": 2.1301212}",158,2025-07-03T06:45:05.886067+00:00
633,ちゃんと,好好地/确实地,2025-12-08T06:50:04.406639+00:00,"{""stability"": 157.78712, ""difficulty"": 2.1301212}",158,2025-07-03T06:50:04.406639+00:00
634,複雑,复杂的/难懂的,2025-12-08T06:42:16.717782+00:00,"{""stability"": 157.78712, ""difficulty"": 2.1301212}",158,2025-07-03T06:42:16.717782+00:00
635,まだ,还/尚未,2025-12-08T06:38:27.479815+00:00,"{""stability"": 157.78712, ""difficulty"": 2.1301212}",158,2025-07-03T06:38:27.479815+00:00
636,すぐ,马上/立刻,2025-12-08T06:41:56.534607+00:00,"{""stability"": 157.78712, ""difficulty"": 2.1301212}",158,2025-07-03T06:41:56.534607+00:00
637,ずいぶん,相当/非常,2025-12-08T06:42:33.674961+00:00,"{""stability"": 157.78712, ""difficulty"": 2.1301212}",158,2025-07-03T06:42:33.674961+00:00
638,初詣,新年参拜,2025-12-04T00:43:40.888212+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-07-07T00:43:40.888212+00:00
639,お汁粉,红豆汤,2025-10-07T01:24:49.750213+00:00,"{""stability"": 92.03796, ""difficulty"": 5.2324963}",92,2025-07-07T01:24:49.750213+00:00
640,相手,对方/对象,2025-12-04T01:24:56.821930+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-07-07T01:24:56.821930+00:00
641,そろそろ,差不多/快要,2025-12-04T01:25:02.700134+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-07-07T01:25:02.700134+00:00
642,連絡します,联系/联络,2025-09-06T00:50:21.685119+00:00,"{""stability"": 60.708263, ""difficulty"": 3.2245016}",61,2025-07-07T00:50:21.685119+00:00
643,今度,这次/下次,2025-12-04T00:44:31.251650+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-07-07T00:44:31.251650+00:00
644,立派,优秀的/出色的,2025-12-04T00:50:29.355389+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-07-07T00:50:29.355389+00:00
645,ぜひ,一定/务必,2026-02-10T02:41:36.954146+00:00,"{""stability"": 203.95175, ""difficulty"": 3.6184807}",204,2025-07-21T02:41:36.954146+00:00
646,始めます,开始/着手,2025-12-04T01:25:48.355421+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-07-07T01:25:48.355421+00:00
647,開きます,[自動1]開く/打开/开启,2025-09-06T00:56:06.138735+00:00,"{""stability"": 60.708263, ""difficulty"": 3.2245016}",61,2025-07-07T00:56:06.138735+00:00
648,なります,成为/变成,2025-12-04T00:43:46.154362+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-07-07T00:43:46.154362+00:00
649,似合います,适合/相称,2025-12-04T01:24:54.166880+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-07-07T01:24:54.166880+00:00
650,うるさい,吵闹的/烦人的,2025-12-04T01:26:15.947724+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-07-07T01:26:15.947724+00:00
651,シンプル,简单的/朴素的,2025-12-04T00:55:09.443289+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-07-07T00:55:09.443289+00:00
652,学者,学者/研究者,2025-09-06T00:57:16.965304+00:00,"{""stability"": 60.708263, ""difficulty"": 3.2245016}",61,2025-07-07T00:57:16.965304+00:00
653,定価,定价/标价,2025-12-04T00:44:28.521704+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-07-07T00:44:28.521704+00:00
654,値段,价格/价钱,2025-12-04T00:50:32.961060+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-07-07T00:50:32.961060+00:00
655,半額,半价/五折,2025-12-04T00:44:12.248105+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-07-07T00:44:12.248105+00:00
656,声,声音/嗓音,2025-09-06T00:46:43.302596+00:00,"{""stability"": 60.708263, ""difficulty"": 3.2245016}",61,2025-07-07T00:46:43.302596+00:00
657,音,声音/音响,2025-12-04T00:57:20.266601+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-07-07T00:57:20.266601+00:00
658,色,颜色/色彩,2025-12-04T00:58:59.606205+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-07-07T00:58:59.606205+00:00
659,シャツ,衬衫/上衣,2025-12-04T01:26:09.913521+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-07-07T01:26:09.913521+00:00
660,将来,将来/未来,2025-12-04T00:59:33.340418+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-07-07T00:59:33.340418+00:00
661,準備,准备/预备,2025-12-04T00:46:47.114288+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-07-07T00:46:47.114288+00:00
662,パイロット,飞行员/驾驶员,2025-09-06T01:25:43.488273+00:00,"{""stability"": 60.708263, ""difficulty"": 3.2245016}",61,2025-07-07T01:25:43.488273+00:00
663,三割引,七折/三成优惠,2025-12-04T00:59:17.107985+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-07-07T00:59:17.107985+00:00
664,正月,正月/新年,2025-12-04T01:26:04.030920+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-07-07T01:26:04.030920+00:00
665,ふるさと,故乡/家乡,2025-12-06T06:33:42.949096+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-07-09T06:33:42.949096+00:00
666,置く,放置/摆放,2025-12-06T06:34:22.728778+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-07-09T06:34:22.728778+00:00
667,呼ぶ,呼喊/叫唤,2025-09-08T06:32:38.723805+00:00,"{""stability"": 60.708263, ""difficulty"": 3.2245016}",61,2025-07-09T06:32:38.723805+00:00
668,転ぶ,摔倒/跌倒,2025-09-08T06:33:37.478242+00:00,"{""stability"": 60.708263, ""difficulty"": 3.2245016}",61,2025-07-09T06:33:37.478242+00:00
669,触る,触摸/碰触,2025-12-06T06:32:25.528687+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-07-09T06:32:25.528687+00:00
670,失くす,丢失/遗失,2025-10-14T00:33:03.366524+00:00,"{""stability"": 83.39886, ""difficulty"": 4.5050673}",83,2025-07-23T00:33:03.366524+00:00
671,運ぶ,搬运/运输,2025-08-04T06:30:09.052892+00:00,"{""stability"": 26.112534, ""difficulty"": 4.318882}",26,2025-07-09T06:30:09.052892+00:00
672,立つ,站立/起立,2025-08-12T00:50:15.201598+00:00,"{""stability"": 34.57762, ""difficulty"": 5.263545}",35,2025-07-08T00:50:15.201598+00:00
673,返す,归还/退还,2025-12-06T06:34:05.816213+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-07-09T06:34:05.816213+00:00
674,落とす,掉落/丢失,2025-08-22T05:13:17.770432+00:00,"{""stability"": 37.7867, ""difficulty"": 6.443471}",38,2025-07-15T05:13:17.770432+00:00
675,渇く,干渴/口渴,2025-09-07T01:06:36.646975+00:00,"{""stability"": 41.17975, ""difficulty"": 5.393172}",41,2025-07-28T01:06:36.646975+00:00
676,滑る,滑动/滑行,2025-12-06T06:33:47.356013+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-07-09T06:33:47.356013+00:00
677,治る,治愈/恢复,2025-12-06T06:30:29.872586+00:00,"{""stability"": 150.28352, ""difficulty"": 2.1301212}",150,2025-07-09T06:30:29.872586+00:00
